age,annual_income,credit_score,loan_amount,debt_to_income_ratio,employment_length_years,num_credit_accounts,num_late_payments,education_level,marital_status,employment_type,housing_status,loan_purpose,data_date
56,30976.49,692,281894.09,0.105,10,4,1,大學,已婚,自僱,自有,購屋,2024-01-11 12:00:00
45,59758.22,614,165093.67,0.453,7,6,0,專科,單身,全職,自有,購屋,2024-01-11 13:00:00
19,34952.13,694,130683.88,0.395,7,9,1,大學,已婚,全職,租賃,購車,2024-01-11 14:00:00
30,87454.43,742,39735.28,0.25,4,9,1,研究所,離婚,全職,自有,購車,2024-01-11 15:00:00
47,77737.75,629,219488.21,0.236,4,6,0,大學,已婚,全職,租賃,購車,2024-01-11 16:00:00
27,51584.76,765,82739.52,0.361,5,7,2,大學,已婚,自僱,租賃,購屋,2024-01-11 17:00:00
39,20000.0,674,99828.05,0.3,3,7,1,專科,已婚,全職,租賃,其他,2024-01-11 18:00:00
42,63978.96,626,133432.39,0.214,7,8,2,大學,已婚,全職,與家人同住,債務整合,2024-01-11 19:00:00
25,68734.77,739,220820.59,0.219,4,4,1,高中,已婚,全職,與家人同住,教育,2024-01-11 20:00:00
34,68085.9,662,188662.0,0.443,4,7,1,大學,單身,退休,租賃,購車,2024-01-11 21:00:00
18,84715.64,759,142108.12,0.154,4,12,0,高中,已婚,兼職,租賃,債務整合,2024-01-11 22:00:00
24,38578.93,662,165414.6,0.443,8,9,1,高中,已婚,全職,自有,購屋,2024-01-11 23:00:00
32,73604.32,676,119980.72,0.325,5,7,1,大學,離婚,兼職,與家人同住,購屋,2024-01-12 00:00:00
22,83850.15,726,156982.68,0.566,3,2,2,大學,單身,兼職,與家人同住,其他,2024-01-12 01:00:00
51,24428.25,697,153666.84,0.22,11,7,0,專科,單身,全職,租賃,購車,2024-01-12 02:00:00
20,66393.04,560,198438.49,0.104,7,9,0,專科,已婚,全職,自有,購屋,2024-01-12 03:00:00
30,49916.4,612,198358.91,0.315,5,10,0,大學,已婚,兼職,租賃,其他,2024-01-12 04:00:00
36,58369.55,735,174698.87,0.136,6,8,0,大學,離婚,全職,自有,其他,2024-01-12 05:00:00
49,66953.53,672,131882.62,0.131,2,5,0,高中,已婚,兼職,自有,債務整合,2024-01-12 06:00:00
20,50255.43,648,187091.11,0.545,1,5,0,專科,已婚,全職,租賃,購屋,2024-01-12 07:00:00
46,46485.84,598,145401.58,0.458,3,11,1,高中,已婚,退休,與家人同住,購屋,2024-01-12 08:00:00
35,60683.05,615,95904.28,0.251,5,12,1,專科,單身,全職,自有,購車,2024-01-12 09:00:00
25,38255.08,558,129835.61,0.29,7,9,2,大學,已婚,全職,自有,購車,2024-01-12 10:00:00
39,38283.5,673,154226.35,0.279,3,11,0,高中,單身,兼職,自有,其他,2024-01-12 11:00:00
36,73587.47,644,195510.79,0.363,4,11,1,大學,已婚,全職,與家人同住,其他,2024-01-12 12:00:00
28,48131.36,622,140823.59,0.216,2,9,4,研究所,已婚,全職,租賃,其他,2024-01-12 13:00:00
35,73326.25,675,89540.06,0.014,5,9,0,大學,已婚,全職,租賃,購屋,2024-01-12 14:00:00
31,69251.83,701,152837.08,0.083,2,5,1,大學,單身,全職,租賃,教育,2024-01-12 15:00:00
36,25483.87,805,155672.8,0.175,5,5,1,大學,離婚,全職,租賃,債務整合,2024-01-12 16:00:00
41,60383.32,589,159291.88,0.214,7,10,0,研究所,單身,全職,自有,購屋,2024-01-12 17:00:00
50,83882.19,771,195993.58,0.383,3,15,1,高中,已婚,兼職,自有,購屋,2024-01-12 18:00:00
22,40376.69,738,200946.16,0.483,6,7,1,專科,已婚,全職,租賃,教育,2024-01-12 19:00:00
56,50711.91,633,120289.46,0.172,3,11,1,大學,單身,全職,租賃,購屋,2024-01-12 20:00:00
18,90013.59,692,119192.83,0.269,10,7,2,研究所,已婚,全職,自有,其他,2024-01-12 21:00:00
33,75667.81,652,97990.06,0.379,5,5,1,專科,已婚,自僱,租賃,購屋,2024-01-12 22:00:00
40,54969.22,691,184940.78,0.172,3,8,0,高中,已婚,兼職,自有,購車,2024-01-12 23:00:00
37,62464.74,770,222441.01,0.464,7,14,0,研究所,已婚,全職,租賃,其他,2024-01-13 00:00:00
28,88447.4,725,134245.9,0.077,3,11,1,高中,已婚,全職,自有,其他,2024-01-13 01:00:00
32,94777.99,730,137928.47,0.246,5,11,0,高中,已婚,全職,租賃,教育,2024-01-13 02:00:00
30,79577.16,654,223339.13,0.245,4,11,1,專科,已婚,全職,自有,債務整合,2024-01-13 03:00:00
29,61706.36,590,175277.89,0.373,7,13,1,大學,單身,全職,自有,其他,2024-01-13 04:00:00
43,43834.69,667,171811.79,0.112,4,9,0,大學,已婚,全職,租賃,其他,2024-01-13 05:00:00
38,43391.11,752,90454.17,0.466,4,8,1,專科,單身,全職,租賃,購車,2024-01-13 06:00:00
28,70450.28,588,183936.4,0.403,3,6,3,大學,單身,全職,自有,教育,2024-01-13 07:00:00
43,68367.96,616,103543.18,0.251,6,5,2,高中,單身,全職,自有,購車,2024-01-13 08:00:00
38,88031.97,708,93298.99,0.218,10,11,2,大學,單身,全職,與家人同住,購車,2024-01-13 09:00:00
43,73009.0,620,132661.42,0.362,3,7,1,專科,單身,全職,自有,債務整合,2024-01-13 10:00:00
41,29938.39,632,120710.36,0.409,5,7,0,高中,單身,兼職,租賃,教育,2024-01-13 11:00:00
26,105350.64,689,138920.02,0.43,4,6,1,研究所,已婚,全職,與家人同住,債務整合,2024-01-13 12:00:00
29,40038.79,598,77950.92,0.17,5,11,2,高中,單身,全職,自有,購屋,2024-01-13 13:00:00
42,52320.57,621,197940.82,0.149,2,7,1,大學,已婚,全職,自有,購車,2024-01-13 14:00:00
41,84505.2,722,206384.31,0.148,3,8,0,研究所,已婚,全職,自有,購屋,2024-01-13 15:00:00
34,99913.35,626,52632.88,0.446,4,7,0,高中,已婚,全職,自有,購車,2024-01-13 16:00:00
36,122198.37,609,198922.89,0.251,6,11,1,高中,已婚,兼職,租賃,購車,2024-01-13 17:00:00
47,72134.46,642,109473.57,0.124,7,9,2,專科,離婚,全職,租賃,債務整合,2024-01-13 18:00:00
29,56336.07,723,192848.78,0.384,4,7,0,專科,已婚,全職,租賃,購屋,2024-01-13 19:00:00
40,70690.11,668,146577.68,0.397,7,9,0,大學,單身,全職,與家人同住,購屋,2024-01-13 20:00:00
32,77753.11,652,151438.78,0.219,4,5,2,專科,已婚,全職,租賃,其他,2024-01-13 21:00:00
32,69662.64,682,140745.12,0.095,5,5,2,研究所,已婚,兼職,租賃,其他,2024-01-13 22:00:00
45,124675.5,591,210606.46,0.737,6,5,0,研究所,已婚,全職,自有,購屋,2024-01-13 23:00:00
43,83981.85,709,88020.6,0.236,9,7,1,研究所,已婚,全職,自有,購屋,2024-01-14 00:00:00
43,69954.86,703,180392.02,0.359,3,10,2,高中,已婚,全職,自有,購屋,2024-01-14 01:00:00
48,73318.49,655,205066.51,0.226,9,10,0,高中,單身,全職,租賃,教育,2024-01-14 02:00:00
35,68431.73,740,185817.0,0.152,6,5,1,高中,離婚,兼職,與家人同住,教育,2024-01-14 03:00:00
41,76778.81,612,266234.95,0.328,2,5,3,大學,已婚,自僱,與家人同住,購車,2024-01-14 04:00:00
31,47654.94,747,123552.66,0.119,9,3,0,高中,已婚,全職,自有,教育,2024-01-14 05:00:00
38,48833.96,689,197865.24,0.373,4,11,2,大學,離婚,自僱,自有,購車,2024-01-14 06:00:00
33,37996.92,659,144695.47,0.586,5,6,1,大學,已婚,全職,自有,購屋,2024-01-14 07:00:00
35,68790.02,678,211670.3,0.203,5,9,1,大學,已婚,全職,自有,教育,2024-01-14 08:00:00
40,75578.73,673,149615.55,0.187,4,4,2,大學,已婚,全職,自有,教育,2024-01-14 09:00:00
26,69155.46,753,130606.21,0.134,3,6,1,大學,已婚,兼職,自有,債務整合,2024-01-14 10:00:00
55,93489.85,602,215303.61,0.193,5,9,1,高中,已婚,全職,自有,其他,2024-01-14 11:00:00
24,59888.08,634,125421.9,0.22,4,4,0,專科,已婚,全職,自有,教育,2024-01-14 12:00:00
22,73374.83,742,79363.71,0.459,3,7,2,大學,單身,全職,自有,購屋,2024-01-14 13:00:00
46,38165.98,644,124157.66,0.332,5,6,2,大學,已婚,兼職,租賃,購屋,2024-01-14 14:00:00
42,52258.01,734,180951.65,0.435,6,7,1,專科,已婚,全職,租賃,教育,2024-01-14 15:00:00
41,73910.76,781,219601.94,0.196,9,3,1,大學,已婚,全職,與家人同住,購屋,2024-01-14 16:00:00
41,76982.04,655,155556.47,0.314,3,7,1,大學,單身,全職,自有,購屋,2024-01-14 17:00:00
34,54120.66,720,215909.85,0.299,5,9,0,專科,已婚,全職,自有,購屋,2024-01-14 18:00:00
26,58568.01,610,82091.25,0.038,7,6,2,大學,已婚,全職,自有,其他,2024-01-14 19:00:00
35,29642.53,725,127836.83,0.044,5,9,1,專科,單身,全職,自有,購屋,2024-01-14 20:00:00
28,52859.42,691,135571.24,0.05,2,8,1,高中,離婚,全職,租賃,購屋,2024-01-14 21:00:00
44,77807.66,708,144272.03,0.24,5,5,2,大學,單身,全職,自有,其他,2024-01-14 22:00:00
33,92955.33,641,154204.72,0.406,7,8,0,研究所,已婚,兼職,租賃,購車,2024-01-14 23:00:00
26,70013.31,580,184545.55,0.145,8,11,2,大學,單身,自僱,租賃,購屋,2024-01-15 00:00:00
31,79294.11,710,127759.66,0.091,2,5,0,研究所,已婚,全職,租賃,債務整合,2024-01-15 01:00:00
39,60141.26,556,156951.43,0.177,3,9,1,大學,已婚,全職,租賃,購屋,2024-01-15 02:00:00
29,46793.58,660,147743.86,0.257,6,7,1,大學,已婚,全職,租賃,債務整合,2024-01-15 03:00:00
26,73976.57,736,103705.5,0.135,3,13,0,大學,已婚,全職,租賃,購車,2024-01-15 04:00:00
37,68419.46,691,144316.67,0.104,6,9,1,高中,已婚,全職,租賃,購屋,2024-01-15 05:00:00
37,69840.38,796,142817.02,0.099,10,8,3,高中,已婚,兼職,租賃,教育,2024-01-15 06:00:00
29,49479.3,741,141745.97,0.68,2,8,0,專科,已婚,全職,自有,購車,2024-01-15 07:00:00
30,20000.0,640,151587.97,0.082,6,7,1,大學,已婚,兼職,自有,購車,2024-01-15 08:00:00
37,81943.05,701,153783.68,0.346,5,6,1,大學,已婚,全職,自有,債務整合,2024-01-15 09:00:00
20,50423.25,677,128385.24,0.67,3,14,1,大學,單身,全職,自有,購屋,2024-01-15 10:00:00
20,42744.48,585,213635.74,0.447,4,10,2,高中,單身,兼職,與家人同住,購屋,2024-01-15 11:00:00
27,73869.58,623,91525.97,0.104,5,5,0,專科,已婚,全職,自有,其他,2024-01-15 12:00:00
32,52159.75,646,113951.49,0.579,5,12,1,專科,已婚,全職,自有,購車,2024-01-15 13:00:00
38,81198.73,572,288998.18,0.085,9,9,1,高中,已婚,全職,自有,購車,2024-01-15 14:00:00
49,94042.16,682,98100.43,0.174,6,13,1,研究所,已婚,全職,與家人同住,購屋,2024-01-15 15:00:00
43,73671.39,665,82312.27,0.22,4,8,3,大學,已婚,自僱,自有,購車,2024-01-15 16:00:00
33,32680.89,579,186723.84,0.112,3,11,0,高中,已婚,全職,自有,購車,2024-01-15 17:00:00
34,84238.88,712,46144.01,0.291,4,6,1,大學,已婚,全職,租賃,購屋,2024-01-15 18:00:00
24,65225.01,722,138236.3,0.148,2,9,0,大學,已婚,兼職,租賃,購屋,2024-01-15 19:00:00
34,52614.46,693,257291.25,0.667,5,7,0,大學,單身,全職,租賃,購車,2024-01-15 20:00:00
32,81728.1,660,72753.2,0.208,4,3,1,研究所,已婚,全職,租賃,購屋,2024-01-15 21:00:00
38,24475.3,715,50901.78,0.403,2,5,1,大學,已婚,退休,租賃,購車,2024-01-15 22:00:00
26,88624.98,720,75040.94,0.578,5,6,4,研究所,已婚,全職,自有,教育,2024-01-15 23:00:00
40,51236.34,698,194917.98,0.351,11,6,0,研究所,已婚,全職,自有,購屋,2024-01-16 00:00:00
50,32946.59,630,206238.84,0.659,4,5,1,高中,單身,自僱,與家人同住,教育,2024-01-16 01:00:00
33,29552.82,696,124370.56,0.437,6,6,0,高中,單身,全職,自有,購屋,2024-01-16 02:00:00
39,82253.77,778,184160.62,0.319,2,6,1,專科,單身,兼職,自有,其他,2024-01-16 03:00:00
41,47414.73,644,219512.77,0.231,4,10,0,大學,單身,全職,租賃,其他,2024-01-16 04:00:00
30,90674.55,834,239367.32,0.07,9,9,4,大學,已婚,兼職,租賃,教育,2024-01-16 05:00:00
37,49283.97,648,137683.24,0.244,2,9,0,大學,離婚,全職,租賃,購屋,2024-01-16 06:00:00
35,25852.84,681,34926.41,0.131,5,11,1,專科,單身,全職,自有,其他,2024-01-16 07:00:00
35,37669.51,639,108956.05,0.498,4,4,5,大學,單身,全職,自有,其他,2024-01-16 08:00:00
27,84716.23,702,128659.79,0.131,5,4,2,大學,已婚,全職,租賃,購車,2024-01-16 09:00:00
35,56882.04,575,137053.06,0.283,3,5,1,專科,已婚,全職,自有,購車,2024-01-16 10:00:00
39,49034.25,647,140607.03,0.393,4,8,1,高中,已婚,兼職,自有,購屋,2024-01-16 11:00:00
49,63200.36,614,205944.73,0.118,5,5,2,大學,離婚,兼職,租賃,購屋,2024-01-16 12:00:00
44,70035.65,688,213721.42,0.292,7,5,1,大學,已婚,兼職,與家人同住,購車,2024-01-16 13:00:00
56,82347.98,759,141416.32,0.184,6,10,1,大學,已婚,自僱,與家人同住,購車,2024-01-16 14:00:00
27,88969.98,736,204924.24,0.361,5,10,0,高中,已婚,自僱,與家人同住,購屋,2024-01-16 15:00:00
43,52804.63,537,167883.07,0.087,7,6,2,專科,單身,兼職,自有,購屋,2024-01-16 16:00:00
36,33479.05,802,153225.3,0.658,5,16,0,大學,已婚,自僱,與家人同住,教育,2024-01-16 17:00:00
56,67249.91,697,195327.21,0.314,9,10,0,研究所,單身,全職,租賃,購車,2024-01-16 18:00:00
26,84767.29,633,153612.6,0.591,5,10,1,研究所,已婚,兼職,與家人同住,購車,2024-01-16 19:00:00
26,40724.82,689,252890.56,0.449,5,6,1,大學,單身,兼職,自有,教育,2024-01-16 20:00:00
29,53114.07,690,78079.44,0.162,8,6,2,研究所,已婚,全職,自有,購車,2024-01-16 21:00:00
18,66875.76,639,124241.46,0.41,4,11,0,高中,已婚,自僱,自有,購屋,2024-01-16 22:00:00
29,76735.04,691,143674.06,0.536,2,6,1,研究所,單身,全職,與家人同住,購車,2024-01-16 23:00:00
27,60655.94,643,171972.63,0.471,5,12,1,大學,單身,全職,自有,購屋,2024-01-17 00:00:00
36,44830.09,655,213398.02,0.308,3,13,0,大學,已婚,全職,與家人同住,債務整合,2024-01-17 01:00:00
38,55391.99,638,148780.07,0.15,2,14,1,高中,已婚,全職,自有,購屋,2024-01-17 02:00:00
53,53969.94,594,78888.52,0.376,5,11,3,研究所,已婚,全職,自有,購屋,2024-01-17 03:00:00
44,77803.97,688,192125.69,0.359,8,8,0,大學,已婚,全職,租賃,購車,2024-01-17 04:00:00
29,80704.99,746,187747.94,0.204,3,17,2,高中,單身,兼職,租賃,教育,2024-01-17 05:00:00
26,23076.24,710,52907.07,0.111,4,7,0,專科,已婚,兼職,自有,教育,2024-01-17 06:00:00
39,41409.78,729,149809.79,0.325,11,7,0,高中,已婚,兼職,與家人同住,購屋,2024-01-17 07:00:00
21,30069.41,699,70492.91,0.134,4,9,0,專科,已婚,全職,與家人同住,購車,2024-01-17 08:00:00
53,46999.52,648,116767.45,0.204,7,10,3,專科,已婚,全職,自有,購屋,2024-01-17 09:00:00
46,58331.24,730,104859.55,0.389,1,8,1,大學,已婚,兼職,與家人同住,教育,2024-01-17 10:00:00
30,31007.1,598,190463.23,0.128,3,7,1,大學,已婚,全職,自有,購屋,2024-01-17 11:00:00
18,54031.64,625,155841.51,0.084,2,6,0,研究所,已婚,全職,租賃,債務整合,2024-01-17 12:00:00
48,39920.85,622,85720.45,0.06,6,8,1,專科,單身,全職,自有,其他,2024-01-17 13:00:00
33,64145.35,744,194003.3,0.349,3,7,0,高中,已婚,全職,自有,其他,2024-01-17 14:00:00
47,61386.89,736,78309.71,0.36,5,8,0,專科,單身,退休,自有,債務整合,2024-01-17 15:00:00
19,45565.25,709,166505.69,0.213,8,10,0,高中,單身,兼職,自有,購屋,2024-01-17 16:00:00
29,63536.42,744,109299.47,0.45,8,5,1,大學,單身,全職,自有,購車,2024-01-17 17:00:00
35,49066.4,627,131716.15,0.232,2,9,0,大學,已婚,全職,租賃,購屋,2024-01-17 18:00:00
35,54566.9,700,175213.54,0.239,6,9,0,大學,已婚,全職,租賃,購屋,2024-01-17 19:00:00
30,93469.04,696,176072.47,0.214,7,9,0,高中,單身,全職,自有,購屋,2024-01-17 20:00:00
41,86809.22,757,216848.45,0.057,3,7,1,大學,已婚,全職,自有,購車,2024-01-17 21:00:00
24,44210.89,673,145887.32,0.172,4,10,0,研究所,單身,全職,自有,購車,2024-01-17 22:00:00
33,76594.65,656,165322.54,0.06,8,7,1,大學,單身,退休,自有,債務整合,2024-01-17 23:00:00
36,99096.31,712,128113.13,0.185,6,3,1,研究所,離婚,自僱,自有,購車,2024-01-18 00:00:00
40,37034.73,732,159099.49,0.401,5,11,4,高中,單身,自僱,自有,購車,2024-01-18 01:00:00
42,76375.55,639,171974.3,0.046,2,15,2,高中,單身,兼職,與家人同住,購車,2024-01-18 02:00:00
23,117986.23,692,145084.51,0.175,6,8,0,研究所,單身,全職,自有,債務整合,2024-01-18 03:00:00
19,37549.1,616,59812.48,0.173,5,10,0,大學,單身,全職,自有,其他,2024-01-18 04:00:00
47,41649.94,530,166573.54,0.374,8,4,1,高中,已婚,全職,自有,購車,2024-01-18 05:00:00
38,80353.23,716,168228.07,0.142,3,9,1,專科,單身,兼職,自有,購屋,2024-01-18 06:00:00
27,65429.91,716,115991.33,0.429,5,7,2,大學,已婚,自僱,自有,購屋,2024-01-18 07:00:00
50,71029.53,695,85780.65,0.152,4,16,2,大學,已婚,全職,租賃,教育,2024-01-18 08:00:00
36,66811.78,563,223793.96,0.441,7,4,0,大學,已婚,全職,租賃,購屋,2024-01-18 09:00:00
46,67813.92,658,174572.28,0.41,9,8,2,高中,已婚,全職,自有,教育,2024-01-18 10:00:00
35,33470.56,546,138545.95,0.27,6,6,0,大學,單身,全職,租賃,教育,2024-01-18 11:00:00
55,80946.35,790,93148.36,0.225,13,2,0,大學,已婚,全職,自有,教育,2024-01-18 12:00:00
52,83391.8,657,108909.26,0.089,3,8,0,大學,已婚,自僱,自有,債務整合,2024-01-18 13:00:00
32,55412.19,755,215129.52,0.272,7,8,1,大學,單身,全職,自有,教育,2024-01-18 14:00:00
44,59130.46,736,156883.1,0.443,5,6,2,大學,已婚,退休,與家人同住,購車,2024-01-18 15:00:00
41,29377.85,625,122470.65,0.109,6,8,0,高中,已婚,全職,租賃,購屋,2024-01-18 16:00:00
48,70285.1,612,175484.46,0.45,11,9,0,大學,單身,全職,與家人同住,購車,2024-01-18 17:00:00
25,71441.15,701,109280.09,0.49,7,9,1,高中,單身,全職,自有,購車,2024-01-18 18:00:00
41,58756.18,629,225042.15,0.141,4,4,0,高中,已婚,自僱,租賃,其他,2024-01-18 19:00:00
45,82487.07,700,217640.03,0.268,8,4,0,專科,已婚,全職,自有,教育,2024-01-18 20:00:00
18,53318.46,651,126671.3,0.623,6,6,0,高中,已婚,兼職,與家人同住,購車,2024-01-18 21:00:00
23,71292.12,573,118566.49,0.174,4,6,0,大學,已婚,全職,自有,購車,2024-01-18 22:00:00
18,39606.71,546,19093.34,0.421,4,7,0,高中,單身,自僱,自有,購屋,2024-01-18 23:00:00
32,59528.96,693,75920.96,0.14,7,5,0,專科,已婚,全職,自有,購車,2024-01-19 00:00:00
42,73466.78,646,83026.51,0.239,8,4,1,研究所,已婚,全職,自有,購屋,2024-01-19 01:00:00
50,64506.16,646,156759.52,0.157,3,12,2,高中,已婚,全職,租賃,購屋,2024-01-19 02:00:00
35,52609.46,721,133688.31,0.228,8,3,0,專科,單身,全職,自有,購屋,2024-01-19 03:00:00
51,57370.55,750,82733.23,0.379,6,14,0,大學,單身,全職,租賃,購車,2024-01-19 04:00:00
21,76520.94,663,135941.8,0.267,8,4,2,高中,已婚,全職,租賃,債務整合,2024-01-19 05:00:00
18,51264.72,659,175266.86,0.271,3,9,0,大學,單身,兼職,租賃,債務整合,2024-01-19 06:00:00
34,27868.46,710,176391.97,0.14,3,6,1,專科,已婚,兼職,與家人同住,購屋,2024-01-19 07:00:00
38,94991.68,614,55016.49,0.557,7,10,2,高中,單身,全職,自有,購屋,2024-01-19 08:00:00
34,113917.8,705,143586.83,0.546,6,11,1,研究所,已婚,退休,自有,購車,2024-01-19 09:00:00
18,34154.75,713,80832.96,0.365,6,8,1,高中,已婚,退休,自有,購屋,2024-01-19 10:00:00
34,73794.16,720,195086.43,0.671,4,14,0,專科,已婚,自僱,自有,購屋,2024-01-19 11:00:00
21,49940.5,563,189207.32,0.395,3,8,1,高中,已婚,全職,與家人同住,購車,2024-01-19 12:00:00
41,65269.74,634,105098.64,0.031,7,11,2,專科,單身,全職,租賃,購屋,2024-01-19 13:00:00
38,65884.48,627,111697.74,0.093,7,7,0,專科,單身,全職,租賃,購屋,2024-01-19 14:00:00
25,55311.84,685,126936.65,0.177,7,7,1,專科,離婚,全職,自有,購車,2024-01-19 15:00:00
29,44324.69,708,37360.33,0.379,5,8,1,大學,已婚,全職,與家人同住,購車,2024-01-19 16:00:00
24,46189.18,769,166798.41,0.069,4,6,2,大學,單身,全職,自有,教育,2024-01-19 17:00:00
34,41676.16,650,136357.77,0.283,4,4,0,大學,已婚,全職,自有,購屋,2024-01-19 18:00:00
44,43363.56,650,198508.75,0.414,7,12,3,大學,單身,全職,與家人同住,購屋,2024-01-19 19:00:00
25,58656.43,748,95079.54,0.193,5,9,2,大學,單身,全職,自有,購屋,2024-01-19 20:00:00
40,59390.24,697,119043.85,0.297,4,5,1,研究所,單身,全職,租賃,購屋,2024-01-19 21:00:00
29,73641.04,756,74673.74,0.343,3,9,2,大學,單身,全職,租賃,購屋,2024-01-19 22:00:00
27,116668.4,712,99785.47,0.363,3,7,1,研究所,已婚,全職,與家人同住,購屋,2024-01-19 23:00:00
33,48398.94,610,90900.9,0.219,3,6,2,大學,已婚,全職,自有,購車,2024-01-20 00:00:00
24,64788.09,600,199798.68,0.445,6,7,1,大學,已婚,全職,與家人同住,教育,2024-01-20 01:00:00
29,69993.7,586,115086.91,0.196,5,8,1,大學,已婚,自僱,自有,購屋,2024-01-20 02:00:00
23,90272.06,719,156208.78,0.282,5,10,0,研究所,單身,全職,自有,購屋,2024-01-20 03:00:00
54,61519.11,751,130961.83,0.257,4,10,2,專科,單身,全職,自有,購車,2024-01-20 04:00:00
35,74853.65,790,86526.74,0.232,8,7,0,大學,已婚,自僱,自有,教育,2024-01-20 05:00:00
28,69644.98,730,141584.98,0.307,7,7,3,大學,已婚,全職,與家人同住,購屋,2024-01-20 06:00:00
37,45820.78,749,179955.17,0.509,4,4,2,研究所,單身,全職,租賃,購屋,2024-01-20 07:00:00
33,100598.06,645,89612.03,0.06,3,7,1,研究所,已婚,全職,租賃,購車,2024-01-20 08:00:00
32,77745.82,610,190455.64,0.238,4,4,2,高中,離婚,全職,自有,購屋,2024-01-20 09:00:00
41,44734.28,731,107513.95,0.097,7,10,2,大學,已婚,全職,租賃,購車,2024-01-20 10:00:00
42,60758.76,705,125850.8,0.06,9,9,2,高中,單身,全職,自有,教育,2024-01-20 11:00:00
29,73666.58,686,176534.16,0.158,8,7,2,高中,單身,全職,自有,教育,2024-01-20 12:00:00
